id,name,votes,rating,phone,address,zip,cuisine,reviewcount
6184,martha's country bakery,48,3.8,(718) 544-0088,70-30 austin street,11375,"bakery,cafe,desserts",6
6185,apizz,115,3.6,(212) 253-9199,217 eldridge street,10002,"italian,pizza",5
6186,mudville 9,45,3.4,(212) 964-9464,126 chambers street,10007,"american,burger,bar food,sandwich",8
6187,rye house,77,3.7,(212) 255-7260,11 w 17th street,10011,american,4
6188,maggie's place,46,3.2,(212) 753-5757,21 e 47th street,10017,irish,9
6189,ben's pizza,96,3.7,(212) 966-4494,177 spring street,10012,pizza,12
6190,the smith,313,3.9,(212) 420-9800,55 3rd avenue,10003,american,11
6191,caffe palermo,67,3.6,(212) 431-4205,148 mulberry street,10013,"italian,pizza,desserts",9
6192,naruto ramen,104,3.8,(212) 289-7803,1596 3rd avenue,10128,"ramen,japanese",8
6193,shun lee palace,106,3.5,(212) 371-8844,155 e 55th street,10022,chinese,3
6194,dorrian's red hand,32,3.3,(212) 772-6660,1616 2nd avenue,10028,american,0
6195,regional thai taste restaurant,51,3.4,(212) 807-9872,208 7th avenue,10011,thai,8
6196,brasserie ruhlmann,100,3.8,(212) 974-2020,45 rockefeller plaza,10111,"french,sushi,bar food",8
6197,peaches hothouse,117,3.8,(718) 483-9111,415 tompkins avenue,11216,"american,southern",4
6198,mexibbq,126,3.5,(718) 626-0333,37-11 30th avenue,11103,"bbq,mexican",9
6199,bluestone lane collective café,11,2.9,(646) 368-1988,55 greenwich avenue,10014,"cafe,australian",8
6200,five napkin burger,50,3.9,(212) 228-5500,150 e 14th street,10003,"burger,american",8
6201,adrienne's pizza bar,526,4.1,(212) 248-3838,54 stone street,10004,"italian,pizza",21
6202,yamashiro,83,4.1,(718) 230-3313,466 myrtle avenue,11205,"japanese,sushi",2
6203,old town bar & restaurant,86,3.7,(212) 529-6732,45 east 18th street,10003,"american,bar food",6
6204,favela,208,3.7,(718) 545-8250,33-18 28th ave,11103,brazilian,11
6205,trinity place bar & resturant,34,3.3,(212) 964-0939,115 broadway,10006,"american,irish,bar food",2
6207,the bao,10,3.0,(212) 388-9238,13 saint marks place,10003,chinese,2
6208,ninth street espresso,60,4.9,(212) 228-2930,chelsea market,10011,cafe,7
6209,la casa del mofongo,180,3.9,(212) 740-1200,1447 saint nicholas avenue,10033,"puerto rican,latin american,dominican",8
6210,gorilla coffee,153,3.6,(718) 230-3244,97 5th avenue,11217,cafe,3
6211,breeze,125,3.5,(212) 262-7777,661 9th avenue,10036,"thai,french",8
6212,bouchon bakery & cafe,326,4.5,(212) 823-9366,time warner center,10019,"french,cafe",20
6213,marie's gourmet,166,3.7,(718) 981-4664,977 victory blvd,10301,"breakfastitalian,sandwich",23
6214,mr. chow,113,3.4,(212) 751-9030,324 east 57th street,10022,chinese,5
6215,gimme! coffee,121,4.1,(212) 226-4011,228 mott street,10012,cafe,11
6216,boat basin café,66,3.4,(212) 496-5542,west 79th street & the hudson river,10024,"bar food,american",6
6217,curry in a hurry,99,3.4,(212) 683-0900,119 lexington avenue,10016,indian,6
6218,vegetarian paradise 2,91,3.6,(212) 260-7141,144 w 4th street,10012,"asian,southern,vegetarian",9
6219,holey cream outrageous ice cream & bake shop,52,3.1,(212) 247-8400,796 9th avenue,10019,desserts,8
6221,cafe gitane,85,3.7,(212) 924-6700,the jane hotel,10014,french,2
6222,tiella,105,4.2,(212) 588-0100,1109 1st avenue,10065,italian,7
6223,blue water grill,364,3.6,(212) 675-9500,31 union square west,10003,"sushi,seafood",24
6224,momofuku milk bar,593,4.3,(347) 577-9504,251 e 13th street,10003,desserts,30
6225,john brown smokehouse,91,3.6,(718) 361-0085,1043 44th drive,11101,"american,bbq",10
6226,gargiulo's,160,3.8,(718) 266-4891,2911 west 15th street,11224,italian,11
6227,europa café,38,3.5,(212) 575-4272,1177 avenue of the americas,10036,"cafe,sandwich",3
6228,little skips,68,4.1,(718) 484-0980,941 willoughby avenue,11221,"cafe,sandwich",3
6229,caffe e vino,144,4.0,(718) 855-6222,112 dekalb avenue,11201,italian,14
6230,burrito box,122,3.8,(212) 489-6889,885 9th avenue,10019,mexican,9
6231,tiny's and the bar upstairs,67,3.7,(212) 374-1135,135 w broadway,10013,american,9
6232,pippali,10,3.0,(212) 689-1999,129 east 27th street,10016,indian,1
6233,jimmy max,283,3.6,(718) 983-6715,280 watchogue rd,10314,"italian,pizza,seafood",15
6234,bottino,102,3.5,(212) 206-6766,246 10th avenue,10001,italian,6
6235,rue 57,415,3.8,(212) 307-5656,60 west 57th street,10019,"american,asian,european",37
6236,becketts bar & grill,67,3.6,(212) 269-1001,81 pearl street,10004,"bar food,american,burger,sandwich",4
6237,home,82,3.7,(212) 243-9579,20 cornelia street,10014,american,7
6238,zaytoons,182,4.0,(718) 875-1880,283 smith street,11231,middle eastern,4
6239,bayou,209,4.1,(718) 273-4383,1072 bay street,10305,"american,cajun",12
6240,hometown bar-b-que,23,3.3,(347) 294-4644,454 van brunt street,11231,bbq,5
6241,12 chairs,108,3.5,(212) 254-8640,56 macdougal streeet,10012,mediterranean,8
6242,le singe vert,121,3.4,(212) 366-4100,160 7th avenue,10011,french,1
6243,dominique ansel kitchen,6,2.9,(212) 242-5111,137 7th avenue south,10014,"desserts,bakery,cafe",3
6244,el cocotero,94,3.4,(212) 206-8930,228 west 18th street,10011,"latin american,venezualan",7
6246,taverna kyclades,653,4.1,(718) 545-8666,3307 ditmars boulevard,11105,"greek,seafood",24
6247,saul,110,4.0,(718) 935-9842,200 eastern parkway,11238,"american,french",8
6248,henry's,84,3.8,(212) 866-0600,2745 broadway,10025,"american,bar food",6
6249,harry's italian,89,3.9,(212) 747-0797,2 gold street,10038,"italian,pizza",7
6250,pinkberry,120,3.7,(212) 580-3410,2041 broadway,10023,frozen yogurt,6
6251,pomodoro rosso,141,3.5,(212) 721-3009,229 columbus avenue,10023,"italian,seafood",2
6252,campagnola,153,3.5,(212) 861-1102,1382 1st avenue,10021,italian,9
6253,blondies sports bar,78,3.8,(212) 362-4360,212 w 79th street,10024,"american,bar food",9
6254,blaue gans,148,3.6,(212) 571-8880,139 duane street,10013,"european,german",1
6255,cafe china,76,3.4,(212) 213-2810,13 e 37th street,10016,asian,7
6256,city island lobster house,83,3.5,(718) 885-1459,691 bridge st ste 1,10464,"american,seafood",8
6257,beauty & essex,285,3.9,(212) 614-0146,146 essex street,10002,"american,fusion",29
6258,the barrel,52,3.8,(212) 598-0454,10 stuyvesant street,10003,"american,california",9
6259,dokebi,166,3.7,(718) 782-1424,199 grand street,11211,korean,4
6260,joe & pat's,109,4.2,(718) 981-0887,1758 victory boulevard,10314,"italian,pizza",10
6261,henry's end,148,3.8,(718) 834-1776,44 henry street,11201,new american,5
6262,favela cubana,97,3.6,(212) 777-6500,543 laguardia place,10012,"brazilian,cuban,latin american",18
6263,abboccato,74,3.6,(212) 265-4000,136 w 55th street,10019,italian,7
6264,aburiya kinnosuke,86,3.9,(212) 867-5454,213 e 45th street,10017,japanese,5
6265,joe the art of coffee,93,4.0,(212) 924-6750,141 waverly place,10014,cafe,2
6266,bella blu,148,3.5,(212) 988-4624,967 lexington avenue,10021,"italian,mediterranean,pizza",5
6267,naya,132,4.2,(212) 319-7777,1057 2nd avenue,10022,"mediterranean,middle eastern,lebanese",10
6268,smith & wollensky,482,3.5,(212) 753-1530,797 3rd avenue,10022,"american,steakhouse",34
6269,tuck shop,65,4.0,(212) 979-5200,68 east 1st street,10003,australian,5
6270,faces & names,61,3.5,(212) 586-9311,161 w 54th street,10019,american,11
6271,e&e grill house,39,3.6,(212) 505-9909,233 w 49th street,10019,"american,steakhouse",10
6272,p.j. clarke's sidecar,107,3.5,(212) 317-2044,205 e 55th street,10022,american,5
6273,chance,124,3.7,(718) 242-1515,223 smith street,11201,"chinese,dim sum",8
6274,jackson hole,125,3.5,(212) 371-7187,232 east 64th street,10021,"american,burger",5
6275,almar,105,3.7,(718) 855-5288,111 front street,11201,"cafe,diner,italian",7
6276,turkish grill,124,3.9,(718) 392-3838,42-03 queens boulevard,11104,"turkish,mediterranean",18
6277,z-one restaurant and lounge,161,3.1,(718) 494-9100,1821 richmond ave,10314,american,19
6278,dean & deluca,54,3.5,(212) 586-2970,156 w 56th streetd,10019,"american,cafe",4
6279,mighty quinn's barbeque,168,4.3,(212) 677-3733,103 2nd avenue,10003,bbq,8
6280,brooklyn bagel & coffee company,156,3.8,(718) 204-0141,35-05 broadway,11106,bagels,5
6281,chirping chicken,130,3.8,(212) 787-6631,355 amsterdam avenue,10024,american,5
6282,petee's pie company,4,3.0,(212) 966-2526,61 delancey street,10002,"cafe,desserts",1
6283,el quinto pino,87,3.8,(212) 206-6900,401 w 24th street,10011,"spanish,tapas",4
6284,pera mediterranean brasserie,99,3.3,(212) 878-6301,303 madison avenue,10017,"mediterranean,turkish",4
6285,playwright celtic pub,72,3.8,(212) 354-8404,732 8th avenue,10036,"irish,american",13
6286,b cup cafe,87,3.7,(212) 228-4808,212 avenue b,10009,"cafe,sandwich",5
6287,big nick's,97,3.6,(212) 799-4450,70 w 71st street,10023,"pizza,burger,greek",4
6288,david burke fabrick - archer hotel,13,3.3,(212) 302-3838,archer hotel,10018,american,4
6289,smorgas chef wall street,71,3.6,(212) 422-3500,53 stone street,10004,"armenian,scandinavian",5
6290,fig & olive,359,3.7,(212) 924-1200,420 w 13th street,10014,american,22
6291,tiny's giant sandwich shop,115,3.6,(212) 228-4919,129 rivington street,10002,sandwich,5
6292,ben's pizzeria,39,3.4,(212) 677-0976,123 macdougal street,10012,pizza,5
6293,takahachi bakery,47,3.7,(212) 791-5550,25 murray street,10007,"desserts,bakery",3
6294,applebee's,68,3.2,(212) 391-7414,234 w 42nd street,10036,american,13
6295,troy,11,3.1,(718) 667-8769,2271 hylan boulevard,10306,greek,6
6296,doughnuttery,20,3.2,(212) 633-4359,chelsea market,10011,donuts,5
6297,acqua,228,3.8,(212) 222-2752,718 amsterdam avenue,10025,"italian,mediterranean",7
6298,bella napoli,96,3.4,(212) 683-4510,130 madison avenue,10016,"pizza,italian",14
6299,the shop,47,3.7,(212) 601-1234,the andaz 5th avenue hotel,10017,american,10
6300,perla,82,3.7,(212) 933-1824,24 minetta lane,10012,"american,italian",2
6301,luke's lobster,371,4.5,(212) 387-8487,93 e 7th street,10009,seafood,21
6302,popbar,50,4.8,(212) 255-4874,5 carmine street,10014,ice cream,6
6304,once upon a tart,118,3.5,(212) 387-8869,135 sullivan street,10012,desserts,4
6305,la bella vita ristorante,41,3.4,(212) 775-8484,163 mulberry street,10013,italian,11
6306,aoa bar and grill,34,3.4,(212) 925-1600,35 avenue of the americas,10013,"american,burger,pizza",4
6307,mangoseed,127,3.9,(347) 529-1080,757 flatbush avenue,11226,"caribbean,fusion",9
6308,bodrum,178,3.5,(212) 799-2806,584 amsterdam avenue,10024,"mediterranean,turkish",8
6309,boka,85,4.0,(212) 228-2887,9 st. marks place,10003,korean,6
6310,diablo royale,115,3.4,(212) 620-0223,189 w 10th street,10014,tex-mex,4
6311,milk burger,60,4.6,(212) 360-1988,2051 2nd avenue,10029,"burger,american",4
6312,sushi dojo,68,4.9,(646) 692-9398,110 1st avenue,10009,"japanese,sushi",3
6313,yuka restaurant,146,3.5,(212) 772-9675,1557 2nd avenue,10028,"japanese,sushi",5
6314,uncle jack's steakhouse,84,3.4,(212) 244-0005,440 9th avenue,10001,"seafood,steakhouse,sushi",11
6315,tio pepe,86,3.5,(212) 242-6480,168 west 4th street,10014,mexican,8
6316,chalk point kitchen,21,3.3,(212) 390-0327,527 broome street,10013,american,5
6317,the kati roll company,98,3.5,(212) 420-6497,99 macdougal street,10012,indian,3
6318,amorina cucina rustica,249,4.1,(718) 230-3030,624 vanderbilt avenue,11238,"italian,pizza",4
6319,trestle on tenth,98,3.9,(212) 645-5659,242 10th avenue,10001,"european,new american,french",3
6320,chola,114,3.4,(212) 688-4619,232 e 58th street,10022,indian,8
6321,la bonbonniere,86,4.2,(212) 741-9266,28 8th avenue,10014,"american,burger",5
6322,walter foods,123,3.8,(718) 387-8783,253 grand street,11211,"american,seafood,steakhouse",5
6323,the grey dog,336,3.9,(212) 462-0041,49 carmine street,10014,"cafe,sandwich",10
6324,seoul garden,55,3.6,(212) 736-9002,34 west 32nd street 2nd floor,10001,"korean,bbq",6
6325,agnanti meze,148,3.6,(917) 455-2275,19-06 ditmars boulevard,11105,"greek,seafood",5
6326,bistro cassis,103,3.6,(212) 579-3966,235 columbus avenue,10023,french,5
6327,nick & toni's cafe,85,3.4,(212) 496-4000,100 w 67th street,10023,italian,4
6328,stone street tavern,59,3.3,(212) 785-5658,52 stone street,10004,"bar food,burger,sandwich",7
6329,mu ramen,13,3.2,(917) 868-8903,1209 jackson avenue,11101,"japanese,ramen",2
6330,johnny's reef restaurant,144,4.2,(718) 885-2086,2 city island avenue,10464,seafood,8
6331,dojo,112,3.4,(212) 505-8934,14 w 4th street,10012,"asian,vegetarian",4
6332,tartinery,73,3.4,(212) 300-5838,209 mulberry street,10012,french,8
6333,flex mussels,76,4.1,(212) 229-0222,154 west 13th street,10011,seafood,4
6334,prune,392,3.8,(212) 677-6221,54 e 1st street,10003,"american,french",16
6335,junior's,724,4.2,(212) 302-2000,1515 broadway,10036,"american,desserts",75
6337,tal bagels,63,3.4,(212) 427-6811,333 e 86th street,10028,"american,bagels",1
6338,lodge,106,3.6,(718) 486-9400,318 grand street,11211,american,7
6339,the mulberry project,23,3.3,(646) 448-4536,149 mulberry street,10013,"bar food,american",5
6340,applejack diner,87,3.5,(212) 586-6075,1725 broadway,10019,"american,greek",13
6341,building on bond,111,4.0,(347) 853-8687,112 bond street,11217,"american,burger",6
6342,'wichcraft,55,3.6,(212) 780-0577,60 e 8th street,10003,"sandwich,cafe",2
6344,dani's house of pizza,198,4.3,(718) 846-2849,81-28 lefferts boulevard,11415,pizza,9
6345,bourbon street,122,3.6,(718) 224-2200,40-12 bell boulevard,11361,"american,cajun",14
6346,the smith,125,3.7,(212) 644-2700,956 2nd avenue,10022,american,12
6347,iguana new york,116,3.3,(212) 765-5454,240 w 54th street,10019,"latin american,mexican",11
6348,louie & ernie's,169,4.1,(718) 829-6230,1300 crosby avenue,10461,"italian,pizza",9
6349,city hall restaurant,92,3.3,(212) 227-7777,131 duane street,10013,"american,seafood,steakhouse",0
6350,noreetuh,9,3.2,(646) 892-3050,128 1st avenue,10009,hawaiian,2
6351,the general greene,156,3.4,(718) 222-1510,229 dekalb avenue,11205,new american,6
6352,egger's ice cream parlor,105,4.0,(718) 981-2110,1194 forest ave,10310,"desserts,ice cream",7
6353,little italy pizzeria,111,3.6,(212) 730-7575,55 w 45th street,10036,pizza,8
6354,el basurero,205,3.8,(718) 545-7077,32-17 steinway street,11103,colombian,8
6355,sal & jerry's  bakery,107,3.9,(718) 232-9358,6817 20th avenue,11204,desserts,25
6356,mr. robata,65,3.6,(212) 757-1030,1674 broadway,10019,"asian,japanese,sushi",7
6357,les halles,271,3.6,(212) 285-8585,15 john street,10038,french,25
6358,wogie's bar & grill,59,4.2,(212) 229-2171,39 greenwich avenue,10014,"american,bar food,sandwich",6
6359,quantum leap natural food,108,4.0,(212) 677-8050,226 thompson street,10012,vegetarian,9
6360,famous amadeus pizza,75,3.7,(212) 489-6187,840 w 8th avenue,10019,"pizza,italian",9
6361,crepes on columbus,95,3.6,(212) 222-0259,990 columbus avenue,10025,"cafe,desserts",4
6362,sfoglia,136,3.5,(212) 831-1402,1402 lexington ave,10128,italian,2
6363,grom gelato,74,3.7,(212) 974-3444,1796 broadway,10019,"ice cream,ice cream,desserts",5
6364,mission cantina,17,3.2,(212) 254-2233,172 orchard street,10002,mexican,4
6365,the pony bar,84,3.9,(212) 586-2707,637 10th avenue,10036,"bar food,american",6
6366,cones ice cream artisans,79,4.1,(212) 414-1795,272 bleecker street,10014,ice cream,5
6367,balade,112,4.0,(212) 529-6868,208 1st avenue,10009,"lebanese,middle eastern",9
6368,buvette,147,3.9,(212) 255-3590,42 grove street,10014,french,8
6369,blockhead's burritos,125,3.6,(212) 750-2020,954 2nd avenue,10022,"california,mexican",4
6370,patzeria family & friends,73,4.0,(212) 245-4343,311 west 48th street,10036,"italian,pizza",12
6371,sal & carmine's pizza,201,3.8,(212) 663-7651,2671 broadway,10025,"italian,pizza",4
6372,the lion,77,3.4,(212) 353-8400,62 w 9th street,10011,"american,italian",6
6373,ngam,56,4.0,(212) 777-8424,99 3rd avenue,10003,thai,6
6374,sweet afton,103,4.5,(718) 777-2570,30-09 34th street,11103,"american,sandwich",5
6375,lantern,149,3.6,(212) 777-2770,311 2nd avenue,10003,"asian,thai",6
6376,earl's beer & cheese,56,4.7,(212) 289-1581,1259 park avenue,10029,new american,1
6377,sushi zen,76,3.6,(212) 203-0707,108 west 44th street,10036,"sushi,japanese",8
6378,alchemy,117,3.6,(718) 636-4385,56 5th avenue,11217,"american,bar food",10
6379,sripraphai,610,4.0,(718) 899-9599,6413 39th avenue,11377,"asian,thai",24
6380,chimichurri grill,100,3.7,(212) 586-8655,609 9th avenue,10036,"latin american,steakhouse,argentine",9
6381,black swan,69,3.8,(718) 783-4744,1048 bedford avenue,11205,new american,7
6382,eclair bakery,6,2.8,(212) 759-2253,305 e 53rd street,10022,"bakery,french",2
6383,mezzogiorno,147,3.8,(212) 334-2112,195 spring street,10012,italian,11
6384,rao's,90,3.5,(212) 722-6709,455 e 114th street,10025,italian,5
6385,paola's,47,3.5,(212) 794-1890,hotel wales,10128,italian,2
6386,freda's caribbean & soul cuisine,103,3.9,(646) 438-9832,993 columbus avenue,10025,"caribbean,southern",14
6387,rattle n hum,82,3.5,(212) 481-1586,14 e 33rd street,10016,"american,bar food",6
6388,casa,134,3.6,(212) 366-9410,72 bedford street,10014,brazilian,4
6389,kismat indian restaurant,320,3.9,(212) 795-8633,603 fort washington avenue,10040,indian,6
6390,craft,404,3.8,(212) 780-0880,43 e 19th street,10003,new american,20
6391,gradisca,94,3.8,(212) 691-4886,126 west 13th street,10011,italian,7
6392,massawa,138,4.0,(212) 663-0505,1239 amsterdam avenue,10027,"african,ethiopian",4
6393,martha's country bakery,124,4.0,(718) 225-5200,41-06 bell boulevard,11361,"cafe,desserts",6
6394,akdeniz,151,3.5,(212) 575-2307,19 w 46th street,10036,"mediterranean,turkish",4
6395,barcibo enoteca,116,3.8,(212) 595-2805,2020 broadway,10023,italian,6
6396,empire steak house,63,3.7,(212) 586-9700,237 w 54th street,10019,"steakhouse,seafood",12
6397,bar eolo,57,3.7,(646) 225-6606,190 7th avenue,10011,italian,6
6398,dawat,115,3.5,(212) 355-7555,210 e 58th street,10022,indian,6
6399,maizal,80,3.7,(347) 825-3776,990 bay st,10305,mexican,20
6400,hanjan,32,3.4,(212) 206-7226,36 west 26th street,10010,korean,0
6401,boqueria,284,4.0,(212) 343-4255,171 spring street,10012,"tapas,spanish",16
6402,lexington brass,62,3.5,(212) 392-5976,517 lexington avenue,10017,american,5
6403,jules bistro,100,4.0,(212) 477-5560,65 st. marks place,10003,french,5
6404,le district,5,2.7,(212) 981-8588,brookfield place,10281,"american,french,italian",2
6405,beecher's new york cafe,60,4.4,(212) 466-3340,900 broadway,10003,cafe,0
6406,pala pizza,88,3.6,(212) 614-7252,198 allen street,10002,"italian,pizza",8
6407,the crooked knife,113,3.4,(212) 696-2593,29 east 30th street,10016,"irish,bar food",14
6408,marumi,109,3.8,(212) 979-7055,546 laguardia place,10012,"japanese,sushi",5
6409,jeepney,36,3.4,(212) 533-4121,201 first avenue,10003,filipino,1
6410,the grey dog's coffee,83,3.8,(212) 229-2345,242 west 16th street,10011,american,8
6411,jaiya,107,3.6,(212) 889-1330,396 3rd avenue,10016,thai,9
6412,junoon,102,3.8,(212) 490-2100,27 w 24th street,10010,indian,16
6413,kanoyama,128,3.8,(212) 777-5266,175 2nd avenue,10003,"sushi,japanese",4
6415,wave thai,148,3.9,(718) 777-6789,21-37 31st street,11105,thai,10
6416,west end bar and grill,65,3.4,(212) 707-8986,813 8th avenue,10019,american,8
6417,kellogg's diner,83,1.9,(718) 782-4502,514 metropolitan avenue,11211,"american,diner",18
