seq1,seq2,name_name_jac_qgm_3_qgm_3
carry out (new york city),carry out (new york city),1.0
carry out (los angeles),carry out (los angeles),1.0
carry out (los angeles),carry out (los angeles),1.0
carry out (californian),carry out (californian),1.0
carry out (californian),carry out (californian),1.0
carry out (las vegas),carry out (las vegas),1.0
carry out (las vegas),carry out (las vegas),1.0
meson maya,meson maya,1.0
meson maya,meson maya,1.0
meson maya (new york),meson maya (new york),1.0
meson maya (new york),meson maya (new york),1.0
meson maya (new york city),meson maya (new york city),1.0
meson maya (new york city),meson maya (new york city),1.0
meson maya (los angeles),meson maya (los angeles),1.0
meson maya (los angeles),meson maya (los angeles),1.0
meson maya (californian),meson maya (californian),1.0
meson maya (californian),meson maya (californian),1.0
meson maya (las vegas),meson maya (las vegas),1.0
meson maya (las vegas),meson maya (las vegas),1.0
la isle,la isle,1.0
la isle,la isle,1.0
la isle (new york),la isle (new york),1.0
la isle (new york),la isle (new york),1.0
la isle (new york city),la isle (new york city),1.0
la isle (new york city),la isle (new york city),1.0
la isle (los angeles),la isle (los angeles),1.0
la isle (los angeles),la isle (los angeles),1.0
la isle (californian),la isle (californian),1.0
la isle (californian),la isle (californian),1.0
la isle (las vegas),la isle (las vegas),1.0
la isle (las vegas),la isle (las vegas),1.0
park avenue,park avenue,1.0
park avenue,park avenue,1.0
park avenue (new york),park avenue (new york),1.0
park avenue (new york),park avenue (new york),1.0
park avenue (new york city),park avenue (new york city),1.0
park avenue (new york city),park avenue (new york city),1.0
park avenue (los angeles),park avenue (los angeles),1.0
park avenue (los angeles),park avenue (los angeles),1.0
park avenue (californian),park avenue (californian),1.0
park avenue (californian),park avenue (californian),1.0
park avenue (las vegas),park avenue (las vegas),1.0
park avenue (las vegas),park avenue (las vegas),1.0
la sabrosita,la sabrosita,1.0
la sabrosita,la sabrosita,1.0
la sabrosita (new york),la sabrosita (new york),1.0
la sabrosita (new york),la sabrosita (new york),1.0
la sabrosita (new york city),la sabrosita (new york city),1.0
la sabrosita (new york city),la sabrosita (new york city),1.0
la sabrosita (los angeles),la sabrosita (los angeles),1.0
la sabrosita (los angeles),la sabrosita (los angeles),1.0
la sabrosita (californian),la sabrosita (californian),1.0
la sabrosita (californian),la sabrosita (californian),1.0
la sabrosita (las vegas),la sabrosita (las vegas),1.0
la sabrosita (las vegas),la sabrosita (las vegas),1.0
l a cocinita,l a cocinita,1.0
l a cocinita,l a cocinita,1.0
l a cocinita (new york),l a cocinita (new york),1.0
l a cocinita (new york),l a cocinita (new york),1.0
l a cocinita (new york city),l a cocinita (new york city),1.0
l a cocinita (new york city),l a cocinita (new york city),1.0
l a cocinita (los angeles),l a cocinita (los angeles),1.0
l a cocinita (los angeles),l a cocinita (los angeles),1.0
l a cocinita (californian),l a cocinita (californian),1.0
l a cocinita (californian),l a cocinita (californian),1.0
l a cocinita (las vegas),l a cocinita (las vegas),1.0
l a cocinita (las vegas),l a cocinita (las vegas),1.0
may dragon chinese,may dragon chinese,1.0
may dragon chinese,may dragon chinese,1.0
may dragon chinese (new york),may dragon chinese (new york),1.0
may dragon chinese (new york),may dragon chinese (new york),1.0
may dragon chinese (new york city),may dragon chinese (new york city),1.0
may dragon chinese (new york city),may dragon chinese (new york city),1.0
may dragon chinese (los angeles),may dragon chinese (los angeles),1.0
may dragon chinese (los angeles),may dragon chinese (los angeles),1.0
may dragon chinese (californian),may dragon chinese (californian),1.0
may dragon chinese (californian),may dragon chinese (californian),1.0
may dragon chinese (las vegas),may dragon chinese (las vegas),1.0
may dragon chinese (las vegas),may dragon chinese (las vegas),1.0
de novo,de novo,1.0
de novo,de novo,1.0
de novo (new york),de novo (new york),1.0
de novo (new york),de novo (new york),1.0
de novo (new york city),de novo (new york city),1.0
de novo (new york city),de novo (new york city),1.0
de novo (los angeles),de novo (los angeles),1.0
de novo (los angeles),de novo (los angeles),1.0
de novo (californian),de novo (californian),1.0
de novo (californian),de novo (californian),1.0
de novo (las vegas),de novo (las vegas),1.0
de novo (las vegas),de novo (las vegas),1.0
g&t homestyle,g&t homestyle,1.0
g&t homestyle,g&t homestyle,1.0
g&t homestyle (new york),g&t homestyle (new york),1.0
g&t homestyle (new york),g&t homestyle (new york),1.0
g&t homestyle (new york city),g&t homestyle (new york city),1.0
g&t homestyle (new york city),g&t homestyle (new york city),1.0
g&t homestyle (los angeles),g&t homestyle (los angeles),1.0
g&t homestyle (los angeles),g&t homestyle (los angeles),1.0
g&t homestyle (californian),g&t homestyle (californian),1.0
g&t homestyle (californian),g&t homestyle (californian),1.0
g&t homestyle (las vegas),g&t homestyle (las vegas),1.0
g&t homestyle (las vegas),g&t homestyle (las vegas),1.0
dalat,dalat,1.0
dalat,dalat,1.0
dalat restaurant,dalat restaurant,1.0
dalat restaurant,dalat restaurant,1.0
dalat (new york),dalat (new york),1.0
dalat (new york),dalat (new york),1.0
dalat (new york city),dalat (new york city),1.0
dalat (new york city),dalat (new york city),1.0
dalat (los angeles),dalat (los angeles),1.0
dalat (los angeles),dalat (los angeles),1.0
dalat (californian),dalat (californian),1.0
dalat (californian),dalat (californian),1.0
dalat (las vegas),dalat (las vegas),1.0
dalat (las vegas),dalat (las vegas),1.0
dalat restaurant (new york),dalat restaurant (new york),1.0
dalat restaurant (new york),dalat restaurant (new york),1.0
dalat restaurant (new york city),dalat restaurant (new york city),1.0
dalat restaurant (new york city),dalat restaurant (new york city),1.0
dalat restaurant (los angeles),dalat restaurant (los angeles),1.0
dalat restaurant (los angeles),dalat restaurant (los angeles),1.0
dalat restaurant (californian),dalat restaurant (californian),1.0
dalat restaurant (californian),dalat restaurant (californian),1.0
dalat restaurant (las vegas),dalat restaurant (las vegas),1.0
dalat restaurant (las vegas),dalat restaurant (las vegas),1.0
triple jjj,triple jjj,1.0
triple jjj,triple jjj,1.0
triple jjj (new york),triple jjj (new york),1.0
triple jjj (new york),triple jjj (new york),1.0
triple jjj (new york city),triple jjj (new york city),1.0
triple jjj (new york city),triple jjj (new york city),1.0
triple jjj (los angeles),triple jjj (los angeles),1.0
triple jjj (los angeles),triple jjj (los angeles),1.0
triple jjj (californian),triple jjj (californian),1.0
triple jjj (californian),triple jjj (californian),1.0
triple jjj (las vegas),triple jjj (las vegas),1.0
triple jjj (las vegas),triple jjj (las vegas),1.0
ba le,ba le,1.0
ba le,ba le,1.0
ba le (new york),ba le (new york),1.0
ba le (new york),ba le (new york),1.0
ba le (new york city),ba le (new york city),1.0
ba le (new york city),ba le (new york city),1.0
ba le (los angeles),ba le (los angeles),1.0
ba le (los angeles),ba le (los angeles),1.0
ba le (californian),ba le (californian),1.0
ba le (californian),ba le (californian),1.0
ba le (las vegas),ba le (las vegas),1.0
ba le (las vegas),ba le (las vegas),1.0
pho chau,pho chau,1.0
pho chau,pho chau,1.0
pho chau (new york),pho chau (new york),1.0
pho chau (new york),pho chau (new york),1.0
pho chau (new york city),pho chau (new york city),1.0
pho chau (new york city),pho chau (new york city),1.0
pho chau (los angeles),pho chau (los angeles),1.0
pho chau (los angeles),pho chau (los angeles),1.0
pho chau (californian),pho chau (californian),1.0
pho chau (californian),pho chau (californian),1.0
pho chau (las vegas),pho chau (las vegas),1.0
pho chau (las vegas),pho chau (las vegas),1.0
buena vista,buena vista,1.0
buena vista,buena vista,1.0
buena vista (new york),buena vista (new york),1.0
buena vista (new york),buena vista (new york),1.0
buena vista (new york city),buena vista (new york city),1.0
buena vista (new york city),buena vista (new york city),1.0
buena vista (los angeles),buena vista (los angeles),1.0
buena vista (los angeles),buena vista (los angeles),1.0
buena vista (californian),buena vista (californian),1.0
buena vista (californian),buena vista (californian),1.0
buena vista (las vegas),buena vista (las vegas),1.0
buena vista (las vegas),buena vista (las vegas),1.0
45 oaks,45 oaks,1.0
45 oaks,45 oaks,1.0
45 oaks (new york),45 oaks (new york),1.0
45 oaks (new york),45 oaks (new york),1.0
45 oaks (new york city),45 oaks (new york city),1.0
45 oaks (new york city),45 oaks (new york city),1.0
45 oaks (los angeles),45 oaks (los angeles),1.0
45 oaks (los angeles),45 oaks (los angeles),1.0
45 oaks (californian),45 oaks (californian),1.0
45 oaks (californian),45 oaks (californian),1.0
45 oaks (las vegas),45 oaks (las vegas),1.0
45 oaks (las vegas),45 oaks (las vegas),1.0
seashells & stuff seafood,seashells & stuff seafood,1.0
seashells & stuff seafood,seashells & stuff seafood,1.0
seashells & stuff seafood (new york),seashells & stuff seafood (new york),1.0
seashells & stuff seafood (new york),seashells & stuff seafood (new york),1.0
seashells & stuff seafood (new york city),seashells & stuff seafood (new york city),1.0
seashells & stuff seafood (new york city),seashells & stuff seafood (new york city),1.0
seashells & stuff seafood (los angeles),seashells & stuff seafood (los angeles),1.0
seashells & stuff seafood (los angeles),seashells & stuff seafood (los angeles),1.0
seashells & stuff seafood (californian),seashells & stuff seafood (californian),1.0
seashells & stuff seafood (californian),seashells & stuff seafood (californian),1.0
seashells & stuff seafood (las vegas),seashells & stuff seafood (las vegas),1.0
seashells & stuff seafood (las vegas),seashells & stuff seafood (las vegas),1.0
cheddars casual,cheddars casual,1.0
cheddars casual,cheddars casual,1.0
cheddars casual (new york),cheddars casual (new york),1.0
cheddars casual (new york),cheddars casual (new york),1.0
cheddars casual (new york city),cheddars casual (new york city),1.0
cheddars casual (new york city),cheddars casual (new york city),1.0
cheddars casual (los angeles),cheddars casual (los angeles),1.0
cheddars casual (los angeles),cheddars casual (los angeles),1.0
cheddars casual (californian),cheddars casual (californian),1.0
cheddars casual (californian),cheddars casual (californian),1.0
cheddars casual (las vegas),cheddars casual (las vegas),1.0
cheddars casual (las vegas),cheddars casual (las vegas),1.0
new (new york city),new york (new york city),0.9
new york (new york city),new (new york city),0.9
asia wok,asia wok,1.0
asia wok,asia wok,1.0
asia wok (new york),asia wok (new york),1.0
asia wok (new york),asia wok (new york),1.0
asia wok (new york city),asia wok (new york city),1.0
asia wok (new york city),asia wok (new york city),1.0
asia wok (los angeles),asia wok (los angeles),1.0
asia wok (los angeles),asia wok (los angeles),1.0
asia wok (californian),asia wok (californian),1.0
asia wok (californian),asia wok (californian),1.0
asia wok (las vegas),asia wok (las vegas),1.0
asia wok (las vegas),asia wok (las vegas),1.0
cindi's ny deli bakery & (new york city),cindi's ny deli bakery (new york city),0.9069767441860463
cindi's ny deli bakery (new york city),cindi's ny deli bakery & (new york city),0.9069767441860463
cindi's ny deli bakery & (los angeles),cindi's ny deli bakery (los angeles),0.902439024390244
cindi's ny deli bakery (los angeles),cindi's ny deli bakery & (los angeles),0.902439024390244
cindi's ny deli bakery & (californian),cindi's ny deli bakery (californian),0.902439024390244
cindi's ny deli bakery (californian),cindi's ny deli bakery & (californian),0.902439024390244
cha cha's diner (new york city),cha's diner (new york city),0.90625
cha's diner (new york city),cha cha's diner (new york city),0.90625
cha cha's diner (los angeles),cha's diner (los angeles),0.9
