seq1,seq2,authors_authors_jac_qgm_3_qgm_3
"raymond t. ng, edwin m. knorr","e. m. knorr, r. t. ng",0.2558139534883721
"r. t. ng, e. m. knorr","edwin m. knorr, raymond t. ng",0.2558139534883721
"r. t. ng, e. m. knorr","edwin m. knorr, raymond t. ng",0.2558139534883721
"c. faloutsos, t. sellis, r. ng","raymond ng, christos faloutsos, timos sellis",0.288135593220339
"c. faloutsos, t. sellis, r. ng","timos sellis, raymond ng, christos faloutsos",0.288135593220339
"christos faloutsos, timos sellis, raymond ng","t. sellis, r. ng, c. faloutsos",0.288135593220339
"r. ng, c. faloutsos, t. sellis","christos faloutsos, timos sellis, raymond ng",0.288135593220339
"c. faloutsos, t. sellis, raymond ng","r. ng, christos faloutsos, timos sellis",0.288135593220339
"laks vs lakshmanan, raymond ng, jiawei han, teresa mah","t. mah, j. han, laks v. lakshmanan, r. ng",0.2857142857142857
"r. ng, lei chen","l. chen, r. ng",0.2222222222222222
"r. ng, lei chen","l. chen, r. ng",0.2222222222222222
"r. ng, lei chen","l. chen, r. ng",0.2222222222222222
"l. chen, r. ng","r. ng, lei chen",0.2222222222222222
"lei chen, r. ng","r. ng, l. chen",0.2222222222222222
raymond t.  ng,r. t. ng,0.3
r. t. ng,raymond t.  ng,0.3
"yannis ioannidis, dik lee, r. ng","raymond ng, d. lee, y. ioannidis",0.2692307692307692
"dik lee, raymond ng, y. ioannidis","yannis ioannidis, r. ng, d. lee",0.2692307692307692
"yannis ioannidis, dik lee, r. ng","raymond ng, d. lee, y. ioannidis",0.2692307692307692
"raymond ng, d. lee, y. ioannidis","yannis ioannidis, dik lee, r. ng",0.2692307692307692
"raymond ng, dik lee, y. ioannidis","yannis ioannidis, d. lee, r. ng",0.2692307692307692
"yannis ioannidis, dik lee, raymond ng","r. ng, d. lee, y. ioannidis",0.2692307692307692
"anastasios arvanitis, georgia koutrika","g. koutrika, a. arvanitis",0.28846153846153844
"anastasios arvanitis, g. koutrika","georgia koutrika, a. arvanitis",0.28846153846153844
"georgia koutrika, a. arvanitis","anastasios arvanitis, g. koutrika",0.28846153846153844
"l. liu, g. koutrika, shanchan wu","georgia koutrika, s. wu, lei liu",0.28846153846153844
"shanchan wu, lei liu, g. koutrika","georgia koutrika, l. liu, s. wu",0.2452830188679245
"lei liu, shanchan wu, g. koutrika","georgia koutrika, l. liu, s. wu",0.2452830188679245
"shanchan wu, georgia koutrika, l. liu","g. koutrika, lei liu, s. wu",0.28846153846153844
"georgia koutrika, l. liu, s. wu","shanchan wu, lei liu, g. koutrika",0.2452830188679245
"georgia koutrika, l. liu, s. wu","lei liu, shanchan wu, g. koutrika",0.2452830188679245
"lei liu, shanchan wu, g. koutrika","l. liu, georgia koutrika, s. wu",0.29411764705882354
"l. liu, g. koutrika, s. wu","georgia koutrika, shanchan wu, lei liu",0.28846153846153844
"shanchan wu, lei liu, g. koutrika","s. wu, georgia koutrika, l. liu",0.29411764705882354
"g. koutrika, lei liu, s. wu","shanchan wu, georgia koutrika, l. liu",0.28846153846153844
"shanchan wu, g. koutrika, l. liu","lei liu, georgia koutrika, s. wu",0.28846153846153844
"l. liu, georgia koutrika, shanchan wu","g. koutrika, s. wu, lei liu",0.28846153846153844
"georgia koutrika, a. arvanitis","anastasios arvanitis, g. koutrika",0.28846153846153844
"anastasios arvanitis, g. koutrika","georgia koutrika, a. arvanitis",0.28846153846153844
"a. arvanitis, georgia koutrika","g. koutrika, anastasios arvanitis",0.28846153846153844
"a. arvanitis, georgia koutrika","g. koutrika, anastasios arvanitis",0.28846153846153844
"anastasios arvanitis, g. koutrika","georgia koutrika, a. arvanitis",0.28846153846153844
"g. koutrika, anastasios arvanitis","a. arvanitis, georgia koutrika",0.28846153846153844
"qian lin, georgia koutrika, j. liu","g. koutrika, jerry liu, q. lin",0.2692307692307692
"georgia koutrika, q. lin, j. liu","g. koutrika, jerry liu, qian lin",0.3
"j. liu, qian lin, g. koutrika","q. lin, georgia koutrika, jerry liu",0.2692307692307692
"georgia koutrika, qian lin, j. liu","q. lin, jerry liu, g. koutrika",0.2692307692307692
"q. lin, j. liu, georgia koutrika","g. koutrika, jerry liu, qian lin",0.25
"jerry liu, g. koutrika, q. lin","georgia koutrika, qian lin, j. liu",0.2692307692307692
"stratos idreos, p. karras, f. halim, r. hc yap","roland h. yap, s. idreos, felix halim, panagiotis karras",0.2682926829268293
"p. karras, felix halim, s. idreos, r. hc yap","stratos idreos, panagiotis karras, roland h. yap, f. halim",0.2682926829268293
"e. liarou, s. idreos","stratos idreos, erietta liarou",0.2272727272727273
"erietta liarou, s. idreos","stratos idreos, e. liarou",0.2272727272727273
"erietta liarou, s. idreos","stratos idreos, e. liarou",0.2272727272727273
"erietta liarou, stratos idreos","s. idreos, e. liarou",0.2272727272727273
"erietta liarou, s. idreos","stratos idreos, e. liarou",0.2272727272727273
"stratos idreos, e. liarou","erietta liarou, s. idreos",0.2272727272727273
"e. liarou, s. idreos","stratos idreos, erietta liarou",0.2272727272727273
"s. idreos, e. liarou","erietta liarou, stratos idreos",0.2272727272727273
"w. qin, s. idreos","stratos idreos, w. qin",0.2647058823529412
"w. qin, s. idreos","stratos idreos, w. qin",0.2647058823529412
"s. idreos, wilson qin","w. qin, s. idreos",0.2727272727272727
"stratos idreos, w. qin","w. qin, s. idreos",0.2647058823529412
"w. qin, s. idreos","stratos idreos, w. qin",0.2647058823529412
"s. idreos, wilson qin","w. qin, s. idreos",0.2727272727272727
"z. liu, s. idreos","s. idreos, zezhou liu",0.2727272727272727
"s. idreos, zezhou liu","z. liu, s. idreos",0.2727272727272727
"s. idreos, zezhou liu","z. liu, s. idreos",0.2727272727272727
"p. bonnet, niv dayan, s. idreos","stratos idreos, philippe bonnet, n. dayan",0.288135593220339
"niv dayan, s. idreos, p. bonnet","philippe bonnet, n. dayan, stratos idreos",0.288135593220339
"p. bonnet, s. idreos, n. dayan","niv dayan, philippe bonnet, stratos idreos",0.288135593220339
"stratos idreos, philippe bonnet, n. dayan","niv dayan, s. idreos, p. bonnet",0.288135593220339
"niv dayan, p. bonnet, s. idreos","stratos idreos, philippe bonnet, n. dayan",0.288135593220339
"stratos idreos, philippe bonnet, n. dayan","niv dayan, p. bonnet, s. idreos",0.288135593220339
"philippe bonnet, stratos idreos, niv dayan","n. dayan, p. bonnet, s. idreos",0.288135593220339
"n. dayan, philippe bonnet, stratos idreos","p. bonnet, s. idreos, niv dayan",0.288135593220339
"stratos idreos, a. wasay, niv dayan, x. wei","xinding wei, s. idreos, n. dayan, abdul wasay",0.3
"stratos idreos, xinding wei, abdul wasay, niv dayan","a. wasay, x. wei, n. dayan, s. idreos",0.3
"wangchao le, anastasios kementsietsidis, s. duan, feifei li","a. kementsietsidis, f. li, songyun duan, w. le",0.2962962962962963
"a. kementsietsidis, feifei li, s. duan, wangchao le","w. le, songyun duan, f. li, anastasios kementsietsidis",0.2962962962962963
"w. le, f. li, anastasios kementsietsidis, s. duan","feifei li, songyun duan, a. kementsietsidis, wangchao le",0.2962962962962963
"wangchao le, s. duan, a. kementsietsidis, feifei li","songyun duan, f. li, w. le, anastasios kementsietsidis",0.2962962962962963
"anastasios kementsietsidis, xin luna dong, w. tan","wang-chiew tan, x. l. dong, a. kementsietsidis",0.27631578947368424
"xin l. dong, w. tan, a. kementsietsidis","wang-chiew tan, anastasios kementsietsidis, x. luna dong",0.27631578947368424
"a. kementsietsidis, wang-chiew tan, x. l. dong","xin luna dong, w. tan, anastasios kementsietsidis",0.27631578947368424
"xin luna dong, wang-chiew tan, anastasios kementsietsidis","a. kementsietsidis, x. l. dong, w. tan",0.27631578947368424
"w. tan, anastasios kementsietsidis, xin luna dong","x. l. dong, wang-chiew tan, a. kementsietsidis",0.27631578947368424
"lei shi, d. jiang, sai wu, b. chin ooi","d. jiang, beng c. ooi, l. shi, s. wu",0.2833333333333333
"s. wu, l. shi, beng c. ooi, dawei jiang","d. jiang, b. chin ooi, lei shi, s. wu",0.2786885245901639
"sai wu, l. shi, b. chin ooi, d. jiang","dawei jiang, lei shi, b. c. ooi, s. wu",0.288135593220339
"b. chin ooi, l. shi, dawei jiang, sai wu","d. jiang, l. shi, s. wu, beng c. ooi",0.29508196721311475
"beng c. ooi, s. wu, dawei jiang, l. shi","d. jiang, b. chin ooi, lei shi, sai wu",0.25
"s. wu, j. wang, h. gao, beng c. ooi, j. li","jianzhong li, jinbao wang, hong gao, sai wu, b. chin ooi",0.28378378378378377
"sai wu, k. wu, dawei jiang, b. chin ooi","b. c. ooi, sai wu, d. jiang, kun-lung wu",0.29508196721311475
"s. wu, d. jiang, beng c. ooi, k. wu","b. chin ooi, sai wu, dawei jiang, kun-lung wu",0.2857142857142857
"dawei jiang, k. wu, b. c. ooi, sai wu","k. wu, s. wu, beng chin ooi, d. jiang",0.25862068965517243
"s. wu, k. wu, b. chin ooi, d. jiang","b. c. ooi, kun-lung wu, dawei jiang, s. wu",0.288135593220339
"s. wu, dawei jiang, kun-lung wu, b. c. ooi","beng chin ooi, sai wu, k. wu, d. jiang",0.2
"k. wu, d. jiang, b. c. ooi, s. wu","dawei jiang, sai wu, kun-lung wu, b. chin ooi",0.26229508196721313
"d. jiang, k. wu, sai wu, beng chin ooi","kun-lung wu, b. c. ooi, d. jiang, s. wu",0.2833333333333333
"c. chen, beng chin ooi, s. wu, feng li","f. li, b. c. ooi, c. chen, sai wu",0.2830188679245283
"chun chen, feng li, beng c. ooi, sai wu","b. chin ooi, f. li, s. wu, chun chen",0.2807017543859649
"chun chen, sai wu, beng chin ooi, f. li","s. wu, feng li, b. c. ooi, c. chen",0.2631578947368421
"beng c. ooi, chun chen, f. li, sai wu","c. chen, b. chin ooi, s. wu, feng li",0.2807017543859649
"kian-lee tan, shouxu jiang, sai wu, b. c. ooi","s. wu, s. jiang, b. chin ooi, k. tan",0.28125
"k. tan, s. wu, s. jiang, beng c. ooi","b. chin ooi, kian-lee tan, s. wu, shouxu jiang",0.265625
"shouxu jiang, k. tan, beng chin ooi, sai wu","sai wu, s. jiang, b. c. ooi, kian-lee tan",0.29850746268656714
"s. jiang, s. wu, k. tan, beng chin ooi","kian-lee tan, b. c. ooi, s. jiang, sai wu",0.2903225806451613
"sai wu, beng c. ooi, s. jiang, kian-lee tan","b. chin ooi, shouxu jiang, k. tan, sai wu",0.2647058823529412
"s. jiang, kian-lee tan, b. chin ooi, sai wu","beng c. ooi, s. wu, k. tan, s. jiang",0.27419354838709675
"kian-lee tan, beng c. ooi, s. wu, shouxu jiang","s. wu, k. tan, s. jiang, b. chin ooi",0.2769230769230769
"kian-lee tan, s. jiang, beng chin ooi, sai wu","s. wu, s. jiang, k. tan, b. c. ooi",0.2903225806451613
"k. tan, s. jiang, sai wu, b. chin ooi","kian-lee tan, shouxu jiang, beng c. ooi, s. wu",0.2727272727272727
"beng chin ooi, sai wu, k. tan","s. wu, b. c. ooi, kian-lee tan",0.2352941176470588
"beng chin ooi, k. tan, sai wu","b. c. ooi, sai wu, kian-lee tan",0.28
"sai wu, beng chin ooi, kian-lee tan","k. tan, b. c. ooi, sai wu",0.2075471698113208
"k. tan, sai wu, b. c. ooi","beng chin ooi, kian-lee tan, sai wu",0.2307692307692308
"s. wu, beng chin ooi, kian-lee tan","sai wu, b. c. ooi, k. tan",0.2857142857142857
"sai wu, beng chin ooi, k. tan","kian-lee tan, s. wu, b. chin ooi",0.25
"b. chin ooi, kian-lee tan, sai wu","s. wu, beng chin ooi, k. tan",0.25
"kian-lee tan, beng chin ooi, s. wu","k. tan, b. c. ooi, sai wu",0.2857142857142857
"sai wu, kian-lee tan, b. c. ooi","b. chin ooi, k. tan, sai wu",0.2653061224489796
"b. c. ooi, sai wu, kian-lee tan","k. tan, b. c. ooi, s. wu",0.2826086956521739
"k. tan, beng chin ooi, s. wu","k. tan, sai wu, b. c. ooi",0.2954545454545455
"b. chin ooi, kian-lee tan, s. wu","s. wu, b. c. ooi, k. tan",0.25
"k. tan, b. c. ooi, sai wu","s. wu, beng chin ooi, k. tan",0.2127659574468085
"sai wu, beng chin ooi, k. tan","k. tan, sai wu, b. c. ooi",0.2888888888888889
"b. c. ooi, sai wu, kian-lee tan","beng chin ooi, k. tan, sai wu",0.28
"s. wu, b. c. ooi, k. tan","kian-lee tan, s. wu, b. chin ooi",0.2765957446808511
"sai wu, b. c. ooi, k. tan","kian-lee tan, sai wu, b. chin ooi",0.2916666666666667
"sai wu, k. tan, beng c. ooi","sai wu, b. chin ooi, kian-lee tan",0.28
"s. wu, dalie sun, a. kh tung, jianzhong li","d. sun, sai wu, j. li, a. k. tung",0.25396825396825395
"sai wu, jianzhong li, a. k. tung, d. sun","j. li, anthony kh tung, dalie sun, sai wu",0.25
"sai wu, dalie sun, a. k. tung, j. li","anthony k. tung, s. wu, jianzhong li, d. sun",0.2388059701492537
"s. wu, j. li, d. sun, a. kh tung","anthony kh tung, dalie sun, jianzhong li, sai wu",0.2388059701492537
"sai wu, d. sun, jianzhong li, a. kh tung","d. sun, s. wu, anthony k. tung, j. li",0.24615384615384614
"anthony k. tung, d. sun, sai wu, j. li","jianzhong li, a. kh tung, d. sun, s. wu",0.265625
"anthony k. tung, sai wu, dalie sun, j. li","s. wu, jianzhong li, dalie sun, a. kh tung",0.29850746268656714
"a. k. tung, d. sun, s. wu, j. li","anthony kh tung, dalie sun, sai wu, jianzhong li",0.296875
"s. wu, anthony k. tung, jianzhong li, dalie sun","dalie sun, sai wu, j. li, a. kh tung",0.2647058823529412
"dalie sun, anthony kh tung, s. wu, j. li","d. sun, sai wu, jianzhong li, a. kh tung",0.2923076923076923
"jianzhong li, dalie sun, anthony kh tung, sai wu","d. sun, s. wu, j. li, a. kh tung",0.2388059701492537
"dalie sun, s. wu, j. li, anthony k. tung","d. sun, jianzhong li, a. k. tung, sai wu",0.2923076923076923
"k. tan, g. chen, b. c. ooi, sai wu, d. jiang","kian-lee tan, gang chen, beng chin ooi, dawei jiang, s. wu",0.2894736842105263
"k. tan, j. li, beng chin ooi, sai wu","jianzhong li, kian-lee tan, sai wu, b. c. ooi",0.2575757575757576
"sai wu, b. chin ooi, jianzhong li, k. tan","b. c. ooi, s. wu, k. tan, j. li",0.29310344827586204
"beng chin ooi, s. wu, k. tan, j. li","kian-lee tan, jianzhong li, beng c. ooi, sai wu",0.2388059701492537
"s. wu, k. tan, b. chin ooi, jianzhong li","b. c. ooi, s. wu, j. li, kian-lee tan",0.2698412698412698
"s. wu, jianzhong li, b. c. ooi, kian-lee tan","k. tan, s. wu, b. chin ooi, j. li",0.27419354838709675
"j. li, kian-lee tan, s. wu, beng c. ooi","sai wu, b. c. ooi, j. li, k. tan",0.2982456140350877
"kian-lee tan, s. wu, beng chin ooi, j. li","s. wu, j. li, b. c. ooi, k. tan",0.29310344827586204
"sai wu, kian-lee tan, j. li, beng chin ooi","jianzhong li, s. wu, b. chin ooi, k. tan",0.2878787878787879
"kian-lee tan, sai wu, b. chin ooi, jianzhong li","s. wu, j. li, beng chin ooi, k. tan",0.2727272727272727
"kian-lee tan, j. li, beng chin ooi, sai wu","s. wu, k. tan, b. chin ooi, jianzhong li",0.2878787878787879
"s. wu, j. li, beng chin ooi, k. tan","kian-lee tan, j. li, b. c. ooi, s. wu",0.27586206896551724
"j. li, k. tan, s. wu, b. chin ooi","kian-lee tan, s. wu, beng c. ooi, jianzhong li",0.265625
"s. wu, j. li, k. tan, b. c. ooi","sai wu, beng chin ooi, kian-lee tan, jianzhong li",0.24242424242424246
"j. li, s. wu, b. c. ooi, k. tan","beng chin ooi, k. tan, sai wu, jianzhong li",0.2459016393442623
"k. tan, j. li, beng chin ooi, sai wu","beng c. ooi, s. wu, k. tan, jianzhong li",0.3
"gang chen, jingbo zhou, anthony k. tung, sai wu","j. zhou, s. wu, gang chen, a. kh tung",0.29850746268656714
"j. zhou, a. kh tung, sai wu, gang chen","gang chen, s. wu, jingbo zhou, anthony k. tung",0.2835820895522388
"j. zhou, sai wu, gang chen, anthony kh tung","jingbo zhou, s. wu, a. k. tung, g. chen",0.2537313432835821
"g. chen, s. wu, jingbo zhou, anthony k. tung","j. zhou, a. k. tung, sai wu, gang chen",0.2727272727272727
"gang chen, j. zhou, sai wu, a. kh tung","s. wu, g. chen, anthony k. tung, jingbo zhou",0.2318840579710145
"g. chen, jingbo zhou, sai wu, anthony kh tung","j. zhou, a. k. tung, sai wu, gang chen",0.2878787878787879
"a. k. tung, sai wu, jingbo zhou, gang chen","g. chen, sai wu, j. zhou, anthony kh tung",0.2878787878787879
"s. wu, jingbo zhou, gang chen, a. kh tung","j. zhou, anthony k. tung, sai wu, g. chen",0.21739130434782608
"sai wu, jingbo zhou, gang chen, a. k. tung","anthony kh tung, g. chen, j. zhou, s. wu",0.2318840579710145
"a. k. tung, sai wu, j. zhou, g. chen","gang chen, s. wu, j. zhou, anthony kh tung",0.2903225806451613
"anthony k. tung, sai wu, g. chen, j. zhou","gang chen, s. wu, jingbo zhou, a. k. tung",0.2878787878787879
"gang chen, jingbo zhou, s. wu, a. kh tung","anthony k. tung, g. chen, j. zhou, sai wu",0.2318840579710145
"peng lu, kian-lee tan, lidan shou, sai wu","l. shou, s. wu, k. tan, p. lu",0.2413793103448276
"kian-lee tan, sai wu, p. lu, l. shou","peng lu, k. tan, s. wu, lidan shou",0.2857142857142857
"s. wu, p. lu, lidan shou, k. tan","p. lu, kian-lee tan, l. shou, sai wu",0.2545454545454545
"p. lu, sai wu, l. shou, k. tan","lidan shou, s. wu, peng lu, kian-lee tan",0.2727272727272727
"sai wu, p. lu, lidan shou, k. tan","k. tan, peng lu, s. wu, l. shou",0.27450980392156865
"lidan shou, k. tan, p. lu, s. wu","p. lu, sai wu, l. shou, kian-lee tan",0.2545454545454545
"l. shou, p. lu, sai wu, kian-lee tan","peng lu, s. wu, k. tan, l. shou",0.25925925925925924
"lidan shou, p. lu, sai wu, k. tan","kian-lee tan, s. wu, p. lu, l. shou",0.2777777777777778
"sai wu, kian-lee tan, p. lu, lidan shou","peng lu, s. wu, k. tan, l. shou",0.2857142857142857
"p. lu, s. wu, l. shou, kian-lee tan","lidan shou, k. tan, sai wu, peng lu",0.2033898305084746
"k. tan, peng lu, l. shou, sai wu","p. lu, s. wu, l. shou, kian-lee tan",0.2830188679245283
"x. wang, anthony kh tung, z. zhang, sheng wang, sai wu","xiaoli wang, s. wang, s. wu, a. k. tung, zhenjie zhang",0.2753623188405797
"s. wang, a. k. tung, sai wu, xiaoli wang, z. zhang","anthony kh tung, s. wu, x. wang, zhenjie zhang, sheng wang",0.3
"sai wu, g. chen, divyakant agrawal, c. yao, b. c. ooi","beng chin ooi, gang chen, d. agrawal, chang yao, s. wu",0.2911392405063291
"anthony k. tung, c. liu, s. wu, s. jiang","a. kh tung, shouxu jiang, chen liu, sai wu",0.27419354838709675
"s. wu, s. jiang, anthony kh tung, c. liu","a. k. tung, chen liu, sai wu, shouxu jiang",0.24615384615384614
"c. liu, a. kh tung, sai wu, shouxu jiang","anthony k. tung, s. jiang, chen liu, s. wu",0.234375
"a. k. tung, s. wu, c. liu, s. jiang","shouxu jiang, anthony kh tung, sai wu, chen liu",0.25
"quang hieu vu, k. tan, jianzhong li, sai wu","k. tan, s. wu, quang h. vu, j. li",0.3
"quang hieu vu, s. wu, j. li, k. tan","j. li, s. wu, kian-lee tan, q. h. vu",0.27586206896551724
"quang hieu vu, j. li, k. tan, s. wu","k. tan, sai wu, quang h. vu, jianzhong li",0.3
"sai wu, j. li, k. tan, q. h. vu","kian-lee tan, s. wu, q. h. vu, jianzhong li",0.288135593220339
"quang hieu vu, sai wu, j. li, kian-lee tan","q. hieu vu, s. wu, k. tan, jianzhong li",0.296875
"q. hieu vu, s. wu, j. li, k. tan","kian-lee tan, sai wu, j. li, quang h. vu",0.2295081967213115
"j. li, s. wu, quang h. vu, kian-lee tan","q. hieu vu, sai wu, j. li, k. tan",0.27586206896551724
"sai wu, quang h. vu, kian-lee tan, jianzhong li","j. li, sai wu, q. h. vu, k. tan",0.25806451612903225
"s. wu, quang hieu vu, jianzhong li, k. tan","kian-lee tan, quang h. vu, j. li, sai wu",0.2727272727272727
