"id","title","authors","venue","year"
253408,"predator: an or-dbms with enhanced data types","praveen seshadri, mark paskin","international conference on management of data",1997
234896,"the active database management system manifesto: a rulebase of adbms features","corporate act-net consortium","acm sigmod record",1996
234897,"report on first international workshop on real-time database systems","azer bestavros, kwei-jay lin, sang son","acm sigmod record",1996
234898,"bess object storage manager: architecture overview","alexandros biliris, euthimios panagos","acm sigmod record",1996
234900,"middle east technical university software research and development center","asuman dogac","acm sigmod record",1996
234892,"much ado about shared-nothing","michael g. norman, thomas zurek, peter thanisch","acm sigmod record",1996
234893,"on the cost of monitoring and reorganization of object bases for clustering","carsten a. gerlhof, alfons kemper, guido moerkotte","acm sigmod record",1996
234894,"open issues in parallel query optimization","waqar hasan, daniela florescu, patrick valduriez","acm sigmod record",1996
234895,"control strategies for complex relational query processing in shared nothing systems","lionel brunie, harald kosch","acm sigmod record",1996
236713,"lh*-a scalable, distributed data structure","witold litwin, marie-anna neimat, donovan a. schneider","acm transactions on database systems (tods)",1996
236714,"semantics for update rule programs and implementation in a relational database management system","louiqa raschid, jorge lobo","acm transactions on database systems (tods)",1996
244811,"extended ephemeral logging: log storage management for applications with long lived transactions","john s. keen, william j. dally","acm transactions on database systems (tods)",1997
244812,"outerjoin simplification and reordering for query optimization","c&#233;sar galindo-legaria, arnon rosenthal","acm transactions on database systems (tods)",1997
234901,"olap, relational, and multidimensional database systems","george colliat","acm sigmod record",1996
234902,"unisql's next-generation object-relational database management system","albert d'andrea, phil janus","acm sigmod record",1996
234903,"scientists called upon to take actions","xiaolei qian","acm sigmod record",1996
236712,"model and verification of a data manager based on aries","dean kuo","acm transactions on database systems (tods)",1996
245890,"dynamic information visualization","yannis e. ioannidis","acm sigmod record",1996
245888,"information visualization","tiziana catarci, isabel f. cruz","acm sigmod record",1996
245893,"spotfire: an information exploration environment","christopher ahlberg","acm sigmod record",1996
245891,"incremental data structures and algorithms for dynamic query interfaces","egemen tanin, richard beigel, ben shneiderman","acm sigmod record",1996
245885,"a response to r. camps' article domains, relations and religious wars","c. j. date","acm sigmod record",1996
244813,"an axiomatic model of dynamic schema evolution in objectbase systems","randel j. peters, m. tamer &#214;zsu","acm transactions on database systems (tods)",1997
245887,"the aggregate data problem: a system for their definition and management","m. rafanelli, a. bezenchek, l. tininini","acm sigmod record",1996
245886,"in reply to domains, relations and religious wars","hugh darwen","acm sigmod record",1996
245903,"report from the nsf workshop on workflow and process automation in information systems","amit sheth, dimitrios georgakopoulos, stef m. m. joosten, marek rusinkiewicz, walt scacchi, jack wileden, alexander l. wolf","acm sigmod record",1996
245901,"3d geographic network displays","kenneth c. cox, stephen g. eick, taosong he","acm sigmod record",1996
245906,"the mariposa distributed database management system","jeff sidell","acm sigmod record",1996
245905,"an orthogonally persistent java","m. p. atkinson, l. dayn&#232;s, m. j. jordan, t. printezis, s. spence","acm sigmod record",1996
245896,"pixel-oriented database visualizations","daniel a. keim","acm sigmod record",1996
245895,"a framework for information visualisation","jessie b. kennedy, kenneth j. mitchell, peter j. barclay","acm sigmod record",1996
245900,"applying database visualization to the world wide web","masum z. hasan, alberto o. mendelzon, dimitra vista","acm sigmod record",1996
245898,"to table or not to table: a hypertabular answer","giuseppe santucci, laura tarantino","acm sigmod record",1996
248607,"www-udk: a web-based environmental meta-information system","ralf kramer, ralf nicholai, arne koschel, claudia rolker, peter lockemann, andree keitel, rudolf legat, konrad tirm","acm sigmod record",1997
248608,"uis-management of data and services in the environmental information systems of baden-w&#252;rttemberg","wolf-fritz riekert, roland mayer-f&#246;ll, gerlinde wiest","acm sigmod record",1997
248605,"integrating modelling systems for environmental management information systems","david j. abel, kerry taylor, dean kun","acm sigmod record",1997
248606,"improving access to environmental data using context information","anthony tomasic, eric simon","acm sigmod record",1997
245909,"new programs at darpa and nsf","xiolai qian","acm sigmod record",1996
248604,"environmental information systems","oliver g&#252;nther","acm sigmod record",1997
245907,"new standard for stored procedures in sql","andrew eisenberg","acm sigmod record",1996
245908,"tpc-d-the challenges, issues and results","ramesh bhashyam","acm sigmod record",1996
248615,"extraction of object-oriented structures from existing relational databases","shekar ramanathan, julia hodges","acm sigmod record",1997
248616,"an overview of data warehousing and olap technology","surajit chaudhuri, umeshwar dayal","acm sigmod record",1997
248613,"min-max compression methods for medical image databases","kosmas karadimitriou, john m. tyler","acm sigmod record",1997
248614,"converting relational to object-oriented databases","joseph fong","acm sigmod record",1997
248611,"mediator languages-a proposal for a standard: report of an i3/pob working group held at the university of maryland, april 12 and 13, 1996","peter buneman, louiqa raschid, jeffrey ullman","acm sigmod record",1997
